user1,user2,interaction
2949,2733,like
1038,1400,like
1731,2440,dislike
2377,1928,dislike
2369,1145,dislike
2302,576,dislike
1653,1313,dislike
1138,1141,like
1907,2419,like
2777,892,like
1080,349,dislike
1287,1720,dislike
2762,2670,like
899,2178,dislike
1682,1610,like
2795,331,like
2349,1518,dislike
839,2229,like
2676,1720,like
811,2841,like
2412,2051,dislike
228,2513,like
1239,2126,like
2576,1640,dislike
594,365,dislike
1362,295,like
1800,690,like
2118,2383,like
1930,152,dislike
2970,2427,like
2854,2388,like
145,2799,like
2947,812,like
2406,1515,dislike
739,1235,dislike
2007,1788,like
308,2055,like
1729,1963,like
584,1570,dislike
1460,1607,dislike
728,762,dislike
1784,2720,dislike
186,2844,dislike
2750,504,like
448,2495,like
1029,581,like
617,1646,like
2371,39,like
135,1889,like
322,676,dislike
875,1800,dislike
2731,313,like
546,2417,like
2848,1934,like
1655,538,like
1137,1917,dislike
1100,678,like
2218,2053,like
1132,478,like
494,565,like
322,2611,dislike
275,2516,dislike
1360,1106,like
1941,1113,dislike
1606,1599,like
1678,2665,like
2537,944,dislike
72,2654,dislike
2807,272,dislike
237,715,like
759,847,like
404,1516,dislike
2057,814,like
2589,1581,dislike
112,857,like
2393,1384,like
908,108,like
1514,778,dislike
2374,627,like
2843,1468,dislike
2521,2944,like
2674,2610,like
1080,1786,dislike
1549,1545,like
2051,2845,like
346,1191,like
302,887,dislike
997,378,like
879,1493,dislike
2298,676,like
1338,2494,dislike
1313,1137,dislike
64,1690,dislike
869,2896,dislike
1572,754,like
2189,1548,like
1673,138,like
902,269,dislike
6,451,like
318,2308,dislike
100,2277,dislike
193,1758,like
2933,2096,dislike
346,2162,dislike
1797,248,like
2574,87,like
1233,365,like
655,1283,dislike
2420,1178,dislike
986,1677,dislike
1197,2938,like
358,1882,dislike
344,1352,like
846,434,dislike
1381,1910,like
2437,1037,dislike
331,551,dislike
2353,933,dislike
542,128,like
615,1253,like
2460,1822,dislike
2734,1654,dislike
2229,1581,like
905,2624,like
1687,2198,dislike
2106,1755,like
1361,1979,like
1734,2065,like
2767,237,like
390,686,like
767,780,like
2036,2799,dislike
883,1659,like
2840,2285,like
275,473,dislike
1945,1457,like
380,2029,dislike
1666,1498,like
1570,2682,dislike
166,841,dislike
2638,1334,dislike
1215,506,dislike
765,2190,like
367,92,like
357,2489,dislike
886,864,like
2356,971,dislike
2368,830,like
210,804,dislike
2772,234,like
1157,2851,dislike
2086,1909,like
497,551,like
1915,351,like
2317,810,like
1540,1167,dislike
1158,1943,like
2394,106,dislike
2800,2448,like
2076,1204,dislike
1174,2219,dislike
1523,2435,like
1194,2693,dislike
508,2946,dislike
1712,1878,like
23,2513,dislike
427,2565,like
1766,1682,dislike
1340,1354,like
1779,1387,like
304,2841,like
2803,2701,like
2891,2652,dislike
2393,1211,dislike
870,237,like
1971,2666,like
272,16,dislike
2852,2399,like
520,1252,like
2410,2396,dislike
2010,2561,dislike
2088,728,dislike
1711,1218,dislike
1374,673,like
988,1466,dislike
1491,739,like
966,1304,dislike
2045,1695,like
47,134,dislike
920,2726,dislike
393,1680,dislike
1196,2618,dislike
2900,2698,like
230,1267,dislike
1097,1188,like
377,1543,like
2697,2230,dislike
887,2797,dislike
1465,390,dislike
781,359,like
280,1047,dislike
2539,757,like
2606,879,like
2280,933,like
787,2326,dislike
1584,2473,dislike
691,1482,like
442,1453,like
2524,1743,dislike
179,395,like
1105,92,dislike
436,829,dislike
2413,73,like
1678,1395,like
372,2965,dislike
1826,95,dislike
1755,2131,like
1189,1247,dislike
916,54,like
710,1727,dislike
493,1126,like
2321,1822,like
2573,2168,dislike
851,1795,like
1282,1634,dislike
2022,2226,like
1594,755,dislike
1035,1338,like
960,1428,dislike
1383,2173,like
264,2408,like
576,782,dislike
344,2421,like
1641,415,dislike
1336,850,like
1747,753,dislike
2803,2402,like
2907,840,dislike
1128,55,dislike
2806,1449,like
1468,2489,like
1590,1374,dislike
2865,1972,dislike
751,1139,dislike
2271,2570,like
1835,1181,dislike
1896,173,like
2428,2579,like
2949,418,like
328,208,dislike
2760,113,like
1399,793,dislike
1249,1076,dislike
1833,884,like
2282,747,like
1663,1298,dislike
656,1469,like
1744,1971,dislike
373,2292,dislike
2379,1732,dislike
787,392,like
2811,1461,dislike
2182,632,like
75,1951,dislike
43,2363,dislike
2910,2246,dislike
1843,1945,dislike
1421,1471,dislike
2489,818,like
2420,2987,like
1639,1303,like
1804,144,like
2675,2352,like
396,688,dislike
1501,2590,dislike
1147,1150,dislike
1621,2768,like
1400,1797,like
2018,561,like
2707,1935,like
2100,1320,like
371,2975,dislike
63,2870,dislike
2912,2786,dislike
2137,787,dislike
2295,1276,dislike
986,569,dislike
1649,907,dislike
2614,2914,like
149,412,like
236,181,like
2967,821,dislike
669,2861,dislike
2376,2823,like
2615,2062,dislike
1614,1059,dislike
1752,2576,like
621,1835,dislike
2416,2760,like
1722,2687,dislike
666,2894,dislike
781,1778,dislike
2341,2780,dislike
1680,1275,like
2082,2961,dislike
2013,571,dislike
473,2562,like
682,2879,like
1362,436,like
279,2212,like
1195,331,dislike
350,616,dislike
2772,1120,like
2814,952,dislike
1200,219,like
1287,410,like
626,412,dislike
2720,1125,like
1605,2106,dislike
1674,1863,like
1021,2015,dislike
379,1413,like
2664,2507,like
744,1339,like
1658,1460,like
2527,2227,like
835,898,like
486,1680,dislike
422,1267,like
1779,1507,dislike
1696,2174,dislike
20,318,like
1766,1946,like
1905,2534,like
305,606,dislike
2805,452,dislike
1198,1871,like
1246,2726,dislike
2262,2904,dislike
1668,414,dislike
1450,2823,like
2260,2733,like
1999,955,like
1928,914,dislike
2293,2243,dislike
1703,1038,dislike
1457,178,dislike
1654,604,like
791,1001,like
2145,2442,dislike
1252,1902,like
2836,1089,dislike
1676,226,dislike
2216,2584,like
1577,2183,like
1056,476,like
1684,2876,like
1122,2526,dislike
1596,1899,dislike
253,1485,like
764,95,dislike
2043,838,dislike
56,1944,dislike
1678,612,dislike
867,2135,dislike
1635,349,dislike
834,1962,dislike
643,2756,like
844,1011,like
2609,2831,dislike
1540,2843,dislike
2461,1211,like
351,653,like
1082,2240,like
2506,2715,dislike
54,1517,like
1825,2947,like
704,2622,like
758,175,like
2782,2474,dislike
1628,2977,like
2926,1798,like
194,770,like
1678,2821,like
898,2379,like
2995,1965,dislike
613,1872,dislike
2322,212,dislike
2071,2879,like
2032,53,like
1402,1805,dislike
432,978,dislike
1056,2960,like
1212,1677,dislike
438,864,like
182,2938,dislike
2638,2208,like
2180,2574,dislike
2813,345,dislike
10,143,dislike
91,2888,dislike
1635,2134,like
1589,2878,dislike
1455,1757,like
1108,2711,like
2333,2817,dislike
2311,830,dislike
1103,1169,like
2658,2356,like
2135,1069,dislike
146,768,like
2888,2472,like
2872,2261,like
2608,2736,like
1317,2819,dislike
1723,1591,like
1921,2789,dislike
1247,2388,dislike
871,1356,like
2289,2263,like
1187,364,dislike
731,2113,like
1325,1692,dislike
1075,2092,dislike
51,1835,dislike
1724,2549,like
523,682,dislike
409,971,like
2069,957,dislike
667,196,like
732,2992,like
2588,423,dislike
2714,2488,dislike
2385,124,like
1823,1672,dislike
1208,1638,dislike
485,52,like
18,2488,like
2400,1863,like
1163,573,dislike
2139,1571,like
2989,602,dislike
594,2462,dislike
2229,2815,like
1497,2655,dislike
2813,1757,dislike
1085,2863,dislike
1199,1815,dislike
2469,2383,like
494,1822,like
1280,2817,like
377,2339,dislike
2639,2747,like
571,1456,like
1059,107,like
26,238,dislike
2155,237,like
1323,1191,like
1116,2381,like
2844,2479,like
1936,314,dislike
2305,704,dislike
1863,2261,like
1349,1258,like
1774,1882,like
2222,1438,like
2807,2020,like
23,2990,dislike
2949,1709,dislike
404,1610,dislike
422,1670,dislike
726,2255,like
1075,2919,like
1016,1125,like
1786,535,dislike
2663,310,like
1095,1934,dislike
634,1906,dislike
2037,223,like
1498,843,dislike
413,433,like
2463,160,like
1716,100,dislike
2929,1850,dislike
17,776,like
348,2332,like
1886,402,like
1218,1955,dislike
1252,1952,like
396,2275,like
1059,2787,like
2191,548,like
1691,1287,dislike
36,637,like
371,2742,dislike
210,1770,dislike
1043,2024,like
428,2547,like
487,1925,dislike
2127,318,like
2384,2382,dislike
1525,736,dislike
2433,163,dislike
2841,2542,like
1658,2359,dislike
2321,2812,dislike
174,2601,dislike
2107,1081,like
225,2116,like
2888,416,dislike
980,2798,dislike
1160,809,dislike
1824,108,dislike
1814,2911,like
2006,1051,like
78,682,like
633,1033,dislike
162,1922,dislike
1233,2475,like
2647,1520,like
122,2632,like
1305,2304,like
1043,2605,dislike
1149,2750,like
214,2910,like
2153,1285,like
2223,2621,like
2846,549,like
551,2255,dislike
2357,1878,like
2036,48,dislike
2555,644,dislike
1517,10,like
2933,689,dislike
1803,1505,dislike
1335,2430,like
1589,2521,dislike
97,1656,dislike
2496,1230,like
90,2058,like
681,439,like
1036,1492,like
1999,2340,like
2082,119,like
2009,962,dislike
807,1635,like
2970,2615,like
2317,2052,dislike
1711,524,like
370,262,dislike
822,2764,dislike
301,1705,dislike
2817,1359,dislike
858,255,dislike
1103,2580,like
814,2935,like
2006,266,like
612,1771,like
1588,914,dislike
2131,1101,like
1379,2763,dislike
475,2210,dislike
660,1428,dislike
1548,554,like
1655,1067,like
1362,158,like
157,526,like
2577,1893,dislike
595,1019,dislike
1616,2990,like
520,397,like
1770,373,dislike
2068,218,like
2639,509,like
849,1589,dislike
2317,1322,like
2531,2271,like
1381,2290,dislike
1817,2201,like
2087,1604,dislike
1061,1941,dislike
1902,1986,like
618,2144,like
1326,2673,dislike
456,219,like
201,854,like
1165,2788,dislike
1972,518,like
164,215,dislike
2315,2314,like
2967,1622,dislike
797,691,like
695,2288,dislike
1429,1516,like
2513,2148,like
2585,1544,like
1876,1461,dislike
2397,2150,like
1651,129,like
852,1036,like
2167,829,like
2599,2666,dislike
2394,2231,like
2162,2169,dislike
2648,117,dislike
1170,2901,like
1684,1845,dislike
1692,2396,like
1406,19,dislike
516,2671,like
1249,2498,dislike
467,589,dislike
2620,1167,like
2113,2706,like
1172,685,like
165,1101,like
985,1851,like
5,14,dislike
1355,1590,like
1840,2937,dislike
2784,2492,like
2237,1956,like
1292,2131,dislike
1030,1636,dislike
136,2214,like
514,509,like
2122,1969,dislike
1546,801,like
1204,2685,dislike
2999,308,like
2032,1335,like
729,2868,dislike
1148,429,dislike
580,2947,like
2865,559,dislike
459,1070,like
1874,702,dislike
874,2712,like
441,333,dislike
1593,2392,dislike
1832,412,dislike
1743,282,dislike
1149,2532,like
1839,1795,like
2069,1981,like
366,920,like
820,1826,dislike
2304,2778,like
161,360,like
1645,977,dislike
1430,1005,like
2183,2930,dislike
177,731,like
1829,1921,dislike
1227,2208,like
2422,1801,like
1043,1016,dislike
2425,245,dislike
2952,2683,dislike
428,933,dislike
1256,1196,dislike
1275,981,like
2480,1318,dislike
1347,397,dislike
1428,2149,like
125,120,dislike
2095,278,dislike
2506,1868,like
1599,2670,dislike
2251,1931,like
2380,1890,like
883,173,dislike
2064,1069,dislike
968,2457,dislike
322,2530,dislike
207,308,like
2026,703,like
598,2683,like
2134,1220,like
48,1540,dislike
2843,1003,dislike
107,1799,like
1552,2936,like
1716,444,dislike
2808,353,like
1336,159,like
2319,1579,dislike
1577,588,like
25,2510,dislike
1241,2032,like
722,9,like
2284,547,dislike
2837,2659,dislike
2427,670,like
2334,2664,dislike
1157,1539,dislike
362,546,dislike
2803,1066,dislike
1924,950,like
1842,976,dislike
772,2690,dislike
1079,1318,like
1218,1581,like
2185,926,dislike
1963,611,dislike
659,2422,dislike
70,824,dislike
635,2137,dislike
349,1852,like
2080,48,dislike
2041,2997,dislike
2444,129,dislike
1307,240,like
1196,1739,dislike
456,2373,like
2679,2517,dislike
1604,2039,dislike
1206,333,like
1004,2923,like
633,1259,dislike
817,1272,like
1736,1857,dislike
2467,2074,dislike
2656,264,like
1708,1179,like
1523,1715,like
1141,975,dislike
2734,2400,like
2610,2126,like
2037,2521,dislike
1249,2021,dislike
684,2483,dislike
1097,735,like
1869,34,like
1493,482,like
1137,2507,dislike
851,1311,like
2543,625,dislike
1389,1839,dislike
2662,2178,like
2059,2026,dislike
2578,2723,dislike
86,2993,like
2642,2954,like
1089,1804,dislike
1994,748,dislike
865,2710,like
1410,301,dislike
961,2735,dislike
1679,1544,like
1788,1771,dislike
759,2212,like
2274,196,dislike
1376,745,like
2487,2290,dislike
1325,1650,like
1273,2060,like
1495,2422,like
867,1951,like
2151,2351,dislike
1837,1951,like
2646,1652,dislike
1727,2806,dislike
1185,971,like
1302,1464,dislike
172,1872,dislike
1174,2929,like
2371,1700,like
2443,1257,like
644,1995,like
206,691,like
776,127,like
834,2514,dislike
2467,2444,like
1680,1655,dislike
886,2885,like
353,2376,dislike
2701,2450,dislike
792,711,like
2820,862,like
2812,2291,dislike
274,434,dislike
877,1233,dislike
2649,1045,dislike
2449,2537,like
65,1309,dislike
1252,726,dislike
2172,2435,dislike
46,844,like
2150,1434,dislike
1749,1649,like
790,570,dislike
80,2549,like
2524,2910,dislike
1665,1478,like
810,1237,dislike
959,1095,like
1110,865,like
1306,1344,dislike
1770,808,dislike
2419,2503,dislike
2001,1148,dislike
460,1731,like
1598,1238,like
1069,626,dislike
2416,1074,like
112,2470,like
1275,1983,like
84,1277,dislike
1895,1289,like
2548,186,dislike
1448,535,like
1049,1433,like
450,382,dislike
2238,476,dislike
1378,268,dislike
1639,1911,dislike
1959,861,like
1879,945,like
1762,46,dislike
204,1241,dislike
378,868,like
2577,1971,dislike
2243,1814,like
2726,373,dislike
541,1288,dislike
2980,2684,dislike
68,1854,dislike
2964,112,like
1714,1357,dislike
2370,2013,dislike
2157,2919,like
906,1031,like
1102,2796,dislike
2331,2598,like
2836,479,dislike
2770,2877,like
1674,2525,like
2050,872,dislike
559,2694,like
626,457,dislike
2643,32,dislike
1844,706,dislike
85,2758,dislike
1279,1154,dislike
2287,838,like
619,1381,like
443,2340,dislike
2874,2973,dislike
901,1666,dislike
1665,584,dislike
2870,2777,dislike
390,2792,like
295,2580,like
1968,1100,like
1269,1561,like
1423,1140,like
2361,1140,dislike
2554,386,dislike
67,2206,like
1241,356,dislike
2993,2373,dislike
1753,2103,like
1266,1651,dislike
2121,2555,like
731,1902,dislike
2001,911,like
979,900,dislike
1665,1479,dislike
298,2763,like
106,1094,dislike
2123,1833,like
1307,898,dislike
989,1720,like
2653,1866,dislike
2178,2210,like
2886,1356,dislike
2777,117,dislike
1949,2419,dislike
65,1589,like
182,1802,like
2530,63,like
688,1756,dislike
1836,2716,dislike
29,2907,dislike
1163,934,dislike
2989,2592,dislike
2555,1535,like
2053,2357,dislike
2749,2454,dislike
692,1642,like
667,534,dislike
2553,1288,dislike
931,1814,like
2194,1846,dislike
658,1524,like
1746,2761,dislike
1223,776,dislike
1649,186,like
1743,1224,like
720,1633,like
2755,2327,dislike
404,2266,like
486,1173,dislike
2927,584,like
1170,910,like
782,2857,dislike
1667,875,like
2966,1764,dislike
586,412,like
1415,2275,dislike
629,492,dislike
1787,1888,dislike
1465,2450,dislike
183,2940,like
1721,2743,dislike
2455,466,like
1210,317,dislike
1926,1318,dislike
652,1657,dislike
953,2295,dislike
2856,1375,dislike
607,889,dislike
526,1301,like
589,794,like
1038,1530,like
2428,2243,dislike
253,1008,dislike
1061,1470,like
943,1363,like
497,210,like
377,2041,like
2089,2763,dislike
870,2456,dislike
1993,2145,like
1700,447,like
2239,1577,dislike
2891,1476,like
734,1340,like
2538,1405,dislike
2720,297,like
1128,803,dislike
524,1969,dislike
736,2907,dislike
1357,2787,dislike
1249,271,like
385,193,dislike
1711,2381,dislike
1248,1257,like
2458,2619,like
241,2720,like
2319,2404,dislike
2289,2969,dislike
1543,981,like
1488,2325,dislike
2274,2633,dislike
2287,397,like
2005,2654,like
20,886,like
82,2924,dislike
462,1641,dislike
871,1990,dislike
409,1722,like
2175,2950,dislike
2957,1159,dislike
1577,823,like
2119,223,dislike
1674,2552,dislike
374,2979,dislike
1659,2351,dislike
1843,1448,like
1944,1534,like
635,422,dislike
1144,2615,dislike
2263,2202,like
489,2593,dislike
1255,1499,like
648,2716,like
1608,1378,like
1716,658,dislike
1479,2841,like
340,1391,dislike
2032,2978,like
897,1837,like
2913,1855,like
2997,2622,dislike
270,35,like
748,744,dislike
2996,1383,like
2192,577,dislike
111,961,dislike
2552,1267,like
2908,307,like
1871,526,dislike
2637,2408,like
2524,765,dislike
1487,2636,dislike
575,2693,dislike
1518,2677,dislike
2468,810,like
207,2100,dislike
2382,2514,like
961,932,like
1654,128,like
248,658,like
1637,587,like
2049,1651,like
1445,1845,dislike
1108,7,dislike
2225,542,like
767,1624,like
2199,2905,dislike
946,1355,like
847,391,like
378,1471,dislike
2004,1662,like
352,1134,dislike
445,2443,like
949,2206,like
1263,2837,like
712,727,dislike
1225,2799,like
407,1211,dislike
2067,1392,like
1286,2699,like
2087,2231,dislike
231,661,like
889,42,like
194,381,dislike
285,523,dislike
2076,1575,dislike
1205,1240,dislike
2443,1526,dislike
574,1158,like
697,1567,dislike
2310,1561,dislike
160,475,dislike
2589,1107,like
2108,214,like
758,2969,like
2054,1129,like
1562,1650,like
10,1651,dislike
1772,2560,dislike
998,1075,dislike
497,2068,dislike
719,2231,like
147,1985,like
1325,498,like
2331,1340,like
2685,1349,like
2358,2479,dislike
2,1692,like
2823,773,like
1594,283,dislike
1747,49,like
437,1260,dislike
1473,1405,dislike
970,566,like
172,1469,like
1485,2883,like
1076,2892,like
1064,2901,like
299,2028,dislike
1444,1559,like
2834,2288,dislike
2494,1064,like
2398,751,like
153,2954,dislike
2623,1588,dislike
329,1312,like
2697,1233,dislike
2351,2420,dislike
1343,1331,like
706,2248,like
872,1971,like
1941,1870,like
2887,1211,dislike
915,1881,like
1022,2421,dislike
1248,914,dislike
2346,2905,dislike
2980,179,dislike
2468,387,like
947,2486,dislike
2155,2818,like
2673,2849,dislike
1227,773,like
447,2175,like
1896,2076,like
2358,938,dislike
1561,2502,like
2880,2224,like
449,1714,like
2877,2585,dislike
1743,2136,dislike
771,773,dislike
1044,2567,like
1153,2877,dislike
2482,425,like
690,211,like
1445,279,dislike
2070,2645,like
1240,1279,like
2652,316,dislike
1613,1778,dislike
358,715,dislike
2006,1736,like
192,2411,like
1123,2455,like
321,1938,dislike
672,2108,dislike
2533,323,dislike
1744,459,dislike
2283,1670,dislike
400,520,dislike
2409,109,like
368,919,dislike
2078,2880,dislike
2431,723,dislike
79,257,like
393,937,like
1685,1615,dislike
425,224,like
532,253,dislike
2269,2132,like
1944,2834,like
1511,2844,dislike
219,2918,dislike
704,451,dislike
176,1202,like
1715,2741,dislike
2918,922,like
1548,2656,dislike
2405,287,like
896,1598,like
2226,677,like
2352,2009,like
103,38,dislike
1840,1923,like
1486,2778,dislike
1949,2691,like
645,1418,like
692,917,dislike
356,1819,dislike
1896,9,like
748,1258,dislike
1857,2390,dislike
2194,80,like
2378,1631,like
2911,1779,like
579,1584,like
1409,2509,dislike
1016,1600,dislike
2329,1223,like
635,2965,like
2974,2551,dislike
604,856,like
2347,2622,dislike
648,2587,dislike
790,31,dislike
2779,871,like
2468,1137,dislike
325,876,dislike
1335,1926,dislike
793,1638,dislike
690,549,dislike
1130,442,like
1074,898,like
1336,2551,dislike
1081,518,dislike
2472,548,dislike
2359,2929,dislike
1524,2049,like
429,926,like
795,771,like
2775,1509,dislike
1132,2640,dislike
668,843,dislike
652,2411,like
927,2454,dislike
1552,795,like
665,100,like
2020,1498,like
1428,2320,like
1472,2243,dislike
515,1845,like
84,2947,like
2653,1343,like
1621,1631,dislike
1397,2731,dislike
2524,673,dislike
2135,2607,dislike
1683,1371,like
1866,1420,like
1767,715,like
2647,289,dislike
2655,2604,dislike
1148,2811,dislike
1326,198,dislike
252,382,dislike
15,501,dislike
1065,206,dislike
313,193,dislike
2984,2432,like
178,1638,dislike
2022,862,like
1110,578,like
2538,2539,dislike
1190,2690,like
900,1816,dislike
2010,901,like
775,1042,like
1278,1807,like
2174,2874,dislike
1757,1479,like
2445,2694,like
884,493,dislike
1360,2975,dislike
88,1745,dislike
2444,824,like
1012,612,like
1967,114,dislike
2850,1233,like
789,1550,dislike
1409,2587,dislike
2951,2569,dislike
2750,880,like
1731,1985,like
2829,2246,dislike
1160,1893,like
1185,1895,like
2844,1148,dislike
2267,1557,like
2200,1796,dislike
1515,15,like
230,672,dislike
1704,2002,like
659,712,like
1889,1581,like
2303,2094,like
1931,1097,like
1830,701,like
1459,1246,dislike
1855,2881,like
1738,1804,like
916,2308,dislike
1273,2141,dislike
1101,529,like
1994,2413,like
1527,1478,like
163,588,dislike
1046,2250,like
702,1318,dislike
1226,2913,dislike
1330,2882,like
1744,444,dislike
2914,2428,like
711,768,dislike
2481,1048,dislike
258,2643,like
1769,1880,like
1375,54,dislike
2439,132,dislike
2394,2863,like
726,12,dislike
1990,2391,dislike
2638,2556,like
1264,277,dislike
2308,1651,like
1047,2952,like
2825,2573,like
304,1414,like
1677,2332,like
1700,1210,dislike
2432,175,like
15,2721,dislike
1465,1142,like
220,2915,like
210,1808,like
1424,219,like
